기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,위도,경도,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00_06_매출_건수,시간대_06_11_매출_건수,시간대_11_14_매출_건수,시간대_14_17_매출_건수,시간대_17_21_매출_건수,시간대_21_24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,lat,lon,중분류_매핑,300m내_경쟁_업종_수,점포_당_매출_금액,가장_가까운_역,역까지_거리_m,가장_가까운_역_승하차_인원_수,면적(㎡)
20241,R,전통시장,3130077,조양시장,57529,24896,32633,5121,17534,10730,8126,7062,8956,12116,10365,7377,7997,12073,7602,8070,8050,8023,8164,8301,8718,8205,81.0,36.0,45.0,0.0,37.0,14.0,3.0,6.0,21.0,0.0,18.0,6.0,2.0,3.0,7.0,0.0,19.0,8.0,1.0,3.0,14.0,66.0,0.0,66.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LH,상권확장,91,57,103,52,205965,448824,11215,광진구,11215847,자양4동,5328,37.53890294,127.067493,CS100002,중식음식점,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53890294,127.067493,중식,78,,건대입구 (2호선),226.9,80990.815389,"5,328"
20241,R,전통시장,3130077,조양시장,57529,24896,32633,5121,17534,10730,8126,7062,8956,12116,10365,7377,7997,12073,7602,8070,8050,8023,8164,8301,8718,8205,81.0,36.0,45.0,0.0,37.0,14.0,3.0,6.0,21.0,0.0,18.0,6.0,2.0,3.0,7.0,0.0,19.0,8.0,1.0,3.0,14.0,66.0,0.0,66.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LH,상권확장,91,57,103,52,205965,448824,11215,광진구,11215847,자양4동,5328,37.53890294,127.067493,CS100010,커피-음료,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53890294,127.067493,비알코올,50,,건대입구 (2호선),226.9,80990.815389,"5,328"
20242,R,전통시장,3130077,조양시장,60029,25893,34138,4577,20215,10908,8236,7181,8913,13467,11164,7550,8018,12002,7828,8320,8247,8482,8445,8653,9232,8650,81.0,36.0,45.0,0.0,37.0,14.0,3.0,6.0,21.0,0.0,18.0,6.0,2.0,3.0,7.0,0.0,19.0,8.0,1.0,3.0,14.0,66.0,0.0,66.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LH,상권확장,90,57,105,52,205965,448824,11215,광진구,11215847,자양4동,5328,37.53890294,127.067493,CS100001,한식음식점,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53890294,127.067493,한식,79,,건대입구 (2호선),226.9,80990.815389,"5,328"
20242,R,전통시장,3130077,조양시장,60029,25893,34138,4577,20215,10908,8236,7181,8913,13467,11164,7550,8018,12002,7828,8320,8247,8482,8445,8653,9232,8650,81.0,36.0,45.0,0.0,37.0,14.0,3.0,6.0,21.0,0.0,18.0,6.0,2.0,3.0,7.0,0.0,19.0,8.0,1.0,3.0,14.0,66.0,0.0,66.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LH,상권확장,90,57,105,52,205965,448824,11215,광진구,11215847,자양4동,5328,37.53890294,127.067493,CS100002,중식음식점,2.0,2.0,50.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53890294,127.067493,중식,78,,건대입구 (2호선),226.9,80990.815389,"5,328"
20242,R,전통시장,3130077,조양시장,60029,25893,34138,4577,20215,10908,8236,7181,8913,13467,11164,7550,8018,12002,7828,8320,8247,8482,8445,8653,9232,8650,81.0,36.0,45.0,0.0,37.0,14.0,3.0,6.0,21.0,0.0,18.0,6.0,2.0,3.0,7.0,0.0,19.0,8.0,1.0,3.0,14.0,66.0,0.0,66.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LH,상권확장,90,57,105,52,205965,448824,11215,광진구,11215847,자양4동,5328,37.53890294,127.067493,CS100010,커피-음료,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53890294,127.067493,비알코올,50,,건대입구 (2호선),226.9,80990.815389,"5,328"
20243,R,전통시장,3130077,조양시장,54981,24283,30698,4183,17314,10154,7835,6993,8501,12415,10347,7026,7425,10774,6995,7649,7670,7766,7672,7949,8366,7909,81.0,36.0,45.0,0.0,37.0,14.0,3.0,6.0,21.0,0.0,18.0,6.0,2.0,3.0,7.0,0.0,19.0,8.0,1.0,3.0,14.0,66.0,0.0,66.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LH,상권확장,86,59,107,52,205965,448824,11215,광진구,11215847,자양4동,5328,37.53890294,127.067493,CS100001,한식음식점,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53890294,127.067493,한식,79,,건대입구 (2호선),226.9,80990.815389,"5,328"
20243,R,전통시장,3130077,조양시장,54981,24283,30698,4183,17314,10154,7835,6993,8501,12415,10347,7026,7425,10774,6995,7649,7670,7766,7672,7949,8366,7909,81.0,36.0,45.0,0.0,37.0,14.0,3.0,6.0,21.0,0.0,18.0,6.0,2.0,3.0,7.0,0.0,19.0,8.0,1.0,3.0,14.0,66.0,0.0,66.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LH,상권확장,86,59,107,52,205965,448824,11215,광진구,11215847,자양4동,5328,37.53890294,127.067493,CS100002,중식음식점,2.0,2.0,50.0,1.0,50.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53890294,127.067493,중식,78,,건대입구 (2호선),226.9,80990.815389,"5,328"
20243,R,전통시장,3130077,조양시장,54981,24283,30698,4183,17314,10154,7835,6993,8501,12415,10347,7026,7425,10774,6995,7649,7670,7766,7672,7949,8366,7909,81.0,36.0,45.0,0.0,37.0,14.0,3.0,6.0,21.0,0.0,18.0,6.0,2.0,3.0,7.0,0.0,19.0,8.0,1.0,3.0,14.0,66.0,0.0,66.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LH,상권확장,86,59,107,52,205965,448824,11215,광진구,11215847,자양4동,5328,37.53890294,127.067493,CS100010,커피-음료,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53890294,127.067493,비알코올,50,,건대입구 (2호선),226.9,80990.815389,"5,328"
20244,R,전통시장,3130077,조양시장,58924,25750,33175,4267,19430,10664,8251,7367,8945,13280,11007,7453,7877,11749,7559,8005,8091,8352,8195,8549,9141,8590,81.0,36.0,45.0,0.0,37.0,14.0,3.0,6.0,21.0,0.0,18.0,6.0,2.0,3.0,7.0,0.0,19.0,8.0,1.0,3.0,14.0,66.0,0.0,66.0,15.0,13.0,2.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,LH,상권확장,95,57,109,52,205965,448824,11215,광진구,11215847,자양4동,5328,37.53890294,127.067493,CS100001,한식음식점,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53890294,127.067493,한식,79,,건대입구 (2호선),226.9,80990.815389,"5,328"
20244,R,전통시장,3130077,조양시장,58924,25750,33175,4267,19430,10664,8251,7367,8945,13280,11007,7453,7877,11749,7559,8005,8091,8352,8195,8549,9141,8590,81.0,36.0,45.0,0.0,37.0,14.0,3.0,6.0,21.0,0.0,18.0,6.0,2.0,3.0,7.0,0.0,19.0,8.0,1.0,3.0,14.0,66.0,0.0,66.0,15.0,13.0,2.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,LH,상권확장,95,57,109,52,205965,448824,11215,광진구,11215847,자양4동,5328,37.53890294,127.067493,CS100002,중식음식점,2.0,2.0,50.0,1.0,50.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53890294,127.067493,중식,78,,건대입구 (2호선),226.9,80990.815389,"5,328"
20244,R,전통시장,3130077,조양시장,58924,25750,33175,4267,19430,10664,8251,7367,8945,13280,11007,7453,7877,11749,7559,8005,8091,8352,8195,8549,9141,8590,81.0,36.0,45.0,0.0,37.0,14.0,3.0,6.0,21.0,0.0,18.0,6.0,2.0,3.0,7.0,0.0,19.0,8.0,1.0,3.0,14.0,66.0,0.0,66.0,15.0,13.0,2.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,LH,상권확장,95,57,109,52,205965,448824,11215,광진구,11215847,자양4동,5328,37.53890294,127.067493,CS100010,커피-음료,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53890294,127.067493,비알코올,50,,건대입구 (2호선),226.9,80990.815389,"5,328"
20191,R,전통시장,3130078,화양제일골목시장,288039,142317,145723,28828,133642,45611,25263,22740,31957,76843,45778,24825,27723,61056,51817,37807,38174,38619,39320,43132,47880,43108,,,,,,,,,,,,,,,,,,,,,,,,,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LL,다이나믹,76,47,93,48,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100001,한식음식점,11.0,13.0,15.0,2.0,8.0,1.0,2.0,714836764.0,24904.0,467751261.0,247085503.0,71318839.0,78322876.0,82689587.0,101357734.0,134062225.0,152286516.0,94798987.0,103131542.0,8511766.0,13538261.0,20722063.0,277625390.0,291307742.0,454423995.0,249883889.0,3682927.0,393150702.0,182319262.0,62779621.0,50034957.0,12340416.0,17124.0,7780.0,2740.0,3000.0,3112.0,3673.0,4599.0,4919.0,2861.0,2616.0,272.0,1645.0,1499.0,9862.0,9010.0,14366.0,10379.0,190.0,14399.0,5376.0,2137.0,2058.0,586.0,37.543272,127.0688548,한식,161,64985160.36,건대입구 (2호선),319.6,80990.815389,"18,616"
20191,R,전통시장,3130078,화양제일골목시장,288039,142317,145723,28828,133642,45611,25263,22740,31957,76843,45778,24825,27723,61056,51817,37807,38174,38619,39320,43132,47880,43108,,,,,,,,,,,,,,,,,,,,,,,,,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LL,다이나믹,76,47,93,48,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100002,중식음식점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.543272,127.0688548,중식,8,,건대입구 (2호선),319.6,80990.815389,"18,616"
20191,R,전통시장,3130078,화양제일골목시장,288039,142317,145723,28828,133642,45611,25263,22740,31957,76843,45778,24825,27723,61056,51817,37807,38174,38619,39320,43132,47880,43108,,,,,,,,,,,,,,,,,,,,,,,,,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LL,다이나믹,76,47,93,48,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100010,커피-음료,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.543272,127.0688548,비알코올,77,,건대입구 (2호선),319.6,80990.815389,"18,616"
20192,R,전통시장,3130078,화양제일골목시장,270214,128633,141580,25219,127152,44439,23747,20646,29013,73357,43557,23408,25465,55703,48724,35996,35478,36397,37132,39765,44501,40944,,,,,,,,,,,,,,,,,,,,,,,,,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LL,다이나믹,74,47,93,49,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100001,한식음식점,10.0,12.0,0.0,0.0,8.0,1.0,2.0,942979423.0,36520.0,644541842.0,298437581.0,114860219.0,114306257.0,129091921.0,125403087.0,160880358.0,172107352.0,126330229.0,139460350.0,11518801.0,29218112.0,28846134.0,379215335.0,354720691.0,592632076.0,337090255.0,9836823.0,503506480.0,229153532.0,92158663.0,72417643.0,22649190.0,26026.0,10494.0,4877.0,4889.0,5362.0,5028.0,5870.0,6297.0,4197.0,3611.0,341.0,3149.0,2542.0,14971.0,11906.0,20972.0,15387.0,550.0,20214.0,7520.0,3564.0,3350.0,1161.0,37.543272,127.0688548,한식,161,94297942.3,건대입구 (2호선),319.6,80990.815389,"18,616"
20192,R,전통시장,3130078,화양제일골목시장,270214,128633,141580,25219,127152,44439,23747,20646,29013,73357,43557,23408,25465,55703,48724,35996,35478,36397,37132,39765,44501,40944,,,,,,,,,,,,,,,,,,,,,,,,,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LL,다이나믹,74,47,93,49,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100002,중식음식점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.543272,127.0688548,중식,8,,건대입구 (2호선),319.6,80990.815389,"18,616"
20192,R,전통시장,3130078,화양제일골목시장,270214,128633,141580,25219,127152,44439,23747,20646,29013,73357,43557,23408,25465,55703,48724,35996,35478,36397,37132,39765,44501,40944,,,,,,,,,,,,,,,,,,,,,,,,,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LL,다이나믹,74,47,93,49,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100010,커피-음료,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.543272,127.0688548,비알코올,77,,건대입구 (2호선),319.6,80990.815389,"18,616"
20193,R,전통시장,3130078,화양제일골목시장,260144,125776,134368,23670,123480,43643,22751,19563,27037,70358,41105,22545,25035,54197,46903,34882,35045,35388,36011,37621,42094,39103,,,,,,,,,,,,,,,,,,,,,,,,,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LL,다이나믹,78,48,92,48,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100001,한식음식점,12.0,15.0,20.0,3.0,0.0,0.0,3.0,835075493.0,30323.0,589509836.0,245565657.0,113205808.0,109509550.0,113085803.0,104981461.0,148727214.0,140326829.0,105238828.0,113867523.0,15108871.0,24973869.0,27926200.0,347180412.0,306018618.0,517987342.0,291105281.0,7025914.0,439767451.0,205530826.0,74788217.0,62145923.0,19834289.0,22196.0,8127.0,4356.0,4340.0,4217.0,4123.0,5160.0,4811.0,3316.0,2803.0,504.0,2881.0,2288.0,12407.0,9440.0,17677.0,12259.0,368.0,16136.0,6622.0,2786.0,2951.0,1071.0,37.543272,127.0688548,한식,161,69589624.42,건대입구 (2호선),319.6,80990.815389,"18,616"
20193,R,전통시장,3130078,화양제일골목시장,260144,125776,134368,23670,123480,43643,22751,19563,27037,70358,41105,22545,25035,54197,46903,34882,35045,35388,36011,37621,42094,39103,,,,,,,,,,,,,,,,,,,,,,,,,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LL,다이나믹,78,48,92,48,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100002,중식음식점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.543272,127.0688548,중식,8,,건대입구 (2호선),319.6,80990.815389,"18,616"
20193,R,전통시장,3130078,화양제일골목시장,260144,125776,134368,23670,123480,43643,22751,19563,27037,70358,41105,22545,25035,54197,46903,34882,35045,35388,36011,37621,42094,39103,,,,,,,,,,,,,,,,,,,,,,,,,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LL,다이나믹,78,48,92,48,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100010,커피-음료,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.543272,127.0688548,비알코올,77,,건대입구 (2호선),319.6,80990.815389,"18,616"
20194,R,전통시장,3130078,화양제일골목시장,251926,120454,131472,23370,124494,40436,21201,17880,24545,68327,39564,21860,24409,52479,45285,32767,33414,34966,34736,36774,41831,37441,887.0,415.0,472.0,34.0,348.0,196.0,88.0,88.0,133.0,13.0,141.0,113.0,44.0,44.0,60.0,21.0,207.0,83.0,44.0,44.0,73.0,661.0,0.0,661.0,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LH,상권확장,77,49,92,48,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100001,한식음식점,12.0,14.0,0.0,0.0,7.0,1.0,2.0,1164561536.0,38450.0,794906462.0,369655074.0,152609244.0,154419924.0,140470295.0,155502485.0,191904514.0,218762904.0,150892170.0,163463560.0,16417180.0,25377850.0,34075554.0,498609202.0,426618190.0,707230011.0,410283561.0,15755842.0,629992596.0,265031988.0,108204286.0,80289338.0,18239524.0,27584.0,10866.0,5490.0,5529.0,5147.0,5474.0,5944.0,6760.0,4106.0,3652.0,457.0,2979.0,2489.0,16371.0,12502.0,21808.0,15997.0,874.0,21590.0,7525.0,3258.0,3709.0,848.0,37.543272,127.0688548,한식,161,97046794.67,건대입구 (2호선),319.6,80990.815389,"18,616"
20194,R,전통시장,3130078,화양제일골목시장,251926,120454,131472,23370,124494,40436,21201,17880,24545,68327,39564,21860,24409,52479,45285,32767,33414,34966,34736,36774,41831,37441,887.0,415.0,472.0,34.0,348.0,196.0,88.0,88.0,133.0,13.0,141.0,113.0,44.0,44.0,60.0,21.0,207.0,83.0,44.0,44.0,73.0,661.0,0.0,661.0,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LH,상권확장,77,49,92,48,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100002,중식음식점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.543272,127.0688548,중식,8,,건대입구 (2호선),319.6,80990.815389,"18,616"
20194,R,전통시장,3130078,화양제일골목시장,251926,120454,131472,23370,124494,40436,21201,17880,24545,68327,39564,21860,24409,52479,45285,32767,33414,34966,34736,36774,41831,37441,887.0,415.0,472.0,34.0,348.0,196.0,88.0,88.0,133.0,13.0,141.0,113.0,44.0,44.0,60.0,21.0,207.0,83.0,44.0,44.0,73.0,661.0,0.0,661.0,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LH,상권확장,77,49,92,48,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100010,커피-음료,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.543272,127.0688548,비알코올,77,,건대입구 (2호선),319.6,80990.815389,"18,616"
20201,R,전통시장,3130078,화양제일골목시장,231949,110243,121705,23386,110191,37561,20323,17075,23415,60908,37421,21245,24075,48701,39599,31405,31040,32106,32063,33823,37156,34356,887.0,415.0,472.0,34.0,348.0,196.0,88.0,88.0,133.0,13.0,141.0,113.0,44.0,44.0,60.0,21.0,207.0,83.0,44.0,44.0,73.0,661.0,0.0,661.0,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LH,상권확장,79,49,92,48,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100001,한식음식점,12.0,14.0,7.0,1.0,7.0,1.0,2.0,919272923.0,28557.0,629737594.0,289535329.0,109523348.0,125519832.0,120042481.0,118435762.0,156216171.0,171069659.0,118465670.0,122529736.0,12108039.0,20031174.0,22751456.0,399352532.0,342499986.0,581233104.0,334714196.0,7305068.0,492587361.0,249452231.0,87249160.0,60902021.0,18451458.0,20278.0,8279.0,3711.0,4108.0,3821.0,3930.0,4708.0,5044.0,3235.0,2646.0,352.0,1975.0,1746.0,12651.0,9187.0,16612.0,11886.0,315.0,15465.0,6887.0,2751.0,2385.0,695.0,37.543272,127.0688548,한식,161,76606076.92,건대입구 (2호선),319.6,80990.815389,"18,616"
20201,R,전통시장,3130078,화양제일골목시장,231949,110243,121705,23386,110191,37561,20323,17075,23415,60908,37421,21245,24075,48701,39599,31405,31040,32106,32063,33823,37156,34356,887.0,415.0,472.0,34.0,348.0,196.0,88.0,88.0,133.0,13.0,141.0,113.0,44.0,44.0,60.0,21.0,207.0,83.0,44.0,44.0,73.0,661.0,0.0,661.0,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LH,상권확장,79,49,92,48,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100002,중식음식점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.543272,127.0688548,중식,8,,건대입구 (2호선),319.6,80990.815389,"18,616"
20201,R,전통시장,3130078,화양제일골목시장,231949,110243,121705,23386,110191,37561,20323,17075,23415,60908,37421,21245,24075,48701,39599,31405,31040,32106,32063,33823,37156,34356,887.0,415.0,472.0,34.0,348.0,196.0,88.0,88.0,133.0,13.0,141.0,113.0,44.0,44.0,60.0,21.0,207.0,83.0,44.0,44.0,73.0,661.0,0.0,661.0,37.0,25.0,12.0,0.0,5.0,5.0,9.0,11.0,7.0,0.0,2.0,3.0,6.0,8.0,6.0,0.0,3.0,2.0,3.0,3.0,1.0,LH,상권확장,79,49,92,48,206085,449309,11215,광진구,11215710,화양동,18616,37.543272,127.0688548,CS100010,커피-음료,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.543272,127.0688548,비알코올,77,,건대입구 (2호선),319.6,80990.815389,"18,616"
